
606625.9;248.48
607979.3;254.58
609247.3;259.22
610429.5;257.74
611551.0;257.82
611600.6;259.68
612761.9;258.14
613942.8;256.19
615140.6;252.75
616299.1;252.9
616356.6;252.73
617609.5;252.64
618953.7;248.29
620283.7;245.89
621651.4;243.53
622950.7;243.89
623054.9;239.19
624496.9;237.93
625397.9;235.02
626047.5;228.51
626969.4;215.71
627830.1;205.76
629139.6;199.52
629769.8;205.27
629866.1;200.78
631526.3;200.46
632356.9;196.5
634077.5;193.1
634881.1;195.95
635009.0;194.86
636521.5;194
637714.3;195.33
639418.2;188.85
640372.2;190.18
642074.6;191.38
642856.6;191.56
644300.8;195.31
645150.6;195.82
646376.9;189.89
647254.8;191.85
648612.4;193.48
649191.1;196.17
650348.4;189.25
650947.1;193.44
652104.2;187.27
652708.9;186.79
653730.2;192.87
654438.6;194.82
655524.3;200
656132.6;200.35
657181.0;192.93
657654.2;189.23
657722.0;190.88
658764.1;184.1
659293.8;187.38
659411.9;185.68
660463.5;188.43
661118.3;193.97
661215.9;191.59
662282.1;189.69
662796.6;193.91
662877.5;190.86
663937.5;191.02
664320.4;192.55
664408.0;187.77
665321.9;180.17
665836.5;180.54
666753.3;174.77
667409.8;173.71
668415.2;177.71
668915.5;180.67
669819.3;187.66
670296.3;191.51
671070.7;194.88
671457.9;196.83
672150.8;194.79
672761.3;197.13
673696.1;201.12
674229.3;204.67
675028.4;211.69
675406.5;216.12
676530.7;222.57
677152.3;219.96
677600.7;216.59
678328.1;218.21
678741.6;220.09
679455.3;229.16
679735.1;232.7
680312.5;233.61
680627.6;233.11
681225.6;225.81
681669.9;227.9
682343.7;221.31
682740.0;219.14
683457.8;220.24
683828.7;222.7
684423.6;225.64
684758.0;224.36
685294.8;221.82
685679.8;220.62
686269.1;220.63
686581.8;222.62
687154.0;222.7
687445.5;222.97
688000.3;226.73
688300.1;227.65
688809.8;227.64
689157.8;230.67
689693.2;232.07
689951.4;232.27
690474.6;235.8
690736.3;236.45
691221.8;239.29
691467.6;238.42
691967.9;239.38
692318.3;243.56
692832.4;239.3
693077.0;238.47
693574.0;243.7
693821.2;237.76
694280.3;239.34
694536.8;240.46
694949.1;239.31
695259.2;239.8
695732.3;236.8
695981.8;238.74
696434.8;238.05
696644.8;238.13
697090.2;239.44
697342.4;238.42
697746.6;239.88
698039.0;241.03
698505.5;240.9
698753.2;241.83
699215.7;238.86
699439.0;239.01
699864.7;239.73
700103.6;237.21
700485.0;236.72
700814.8;236.61
701268.5;235.42
701524.5;232.46
701993.1;230.88
702200.9;232.16
702734.2;232.18
703009.9;230.59
703468.5;233.35
703796.0;232.28
704250.5;232.83
704581.8;233.54
705053.3;234.04
705243.9;235.09
705726.9;237.18
706053.2;237.66
706492.9;236.05
706710.7;236.05
707310.7;238.85
707643.7;233.51
708199.6;233.58
708413.4;233.11
708959.1;234.84
709453.7;231.43
709909.5;230.51
710456.4;227.03
710983.3;224.9
711399.0;225.39
712021.4;224.12
712243.7;224
713312.5;223.89
714065.5;227.64
714403.8;227.08
715115.7;223.14
715565.3;227.58
716310.1;213.6
716585.9;210.51
717348.2;198.43
717955.4;189.88
718778.3;193.46
719287.1;200.82
720087.2;212.03
720590.7;217.04
721407.5;219.2
721689.8;218.96
722505.8;216.1
722994.5;212.11
723780.2;212.55
724142.0;214.01
724975.3;210.48
725474.4;211.49
726249.5;211.08
726576.8;211.43
727898.5;210.07
728593.9;210.24
728987.5;211.08
729836.9;210.01
730260.3;212.17
730908.3;210.16
731184.2;210.7
731861.0;211.62
732321.7;213.73
732993.5;208.11
733329.0;207.72
734022.2;210.6
734462.6;216.15
735134.5;214.66
735409.9;217.88
736107.3;217.19
736522.2;213.14
737269.8;206.92
737660.1;204.52
738580.9;191.74
739174.5;185.61
740106.4;185.4
740460.9;183.39
741329.9;184.77
741874.1;189.14
742644.7;188.65
743062.1;187.33
743959.0;188.18
744523.1;188.97
745671.0;187.29
746619.9;190.24
747177.0;187.92
747940.2;187.95
748336.8;187.54
749262.9;188.68
749814.1;190.17
750706.4;192.08
751036.2;191.3
751973.8;193.55
752565.8;197.5
753489.0;195.43
753934.6;203.9
755114.5;199.05
755586.8;203.3
756566.1;208.1
756850.6;209.45
757785.4;213.61
758362.4;218.35
759135.6;222.72
759561.8;226.94
759878.2;223.02
760108.2;225.37
760516.0;225.62
760939.9;222.71
761864.4;216.64
762166.0;214.69
763101.8;214
763770.5;219.95
764676.8;223.89
765181.8;222.93
765586.6;233.66
765851.4;229.41
766188.5;232.12
766808.9;230.62
767747.1;224.86
768117.2;223.82
769061.3;221.64
769651.4;225.87
770599.1;230.63
771020.6;229.56
771519.3;236.32
771812.6;234.24
772175.2;239.71
772474.5;243.89
772737.9;246.49
772995.6;243.85
773249.8;246.03
773684.4;237.78
774044.1;239.23
774958.8;238.39
775538.0;241.74
776332.2;245.32
776782.7;248.92
777681.7;247.3
778232.7;252.46
779057.9;254.93
779367.5;254.69
780188.9;254.43
780719.4;252.52
781562.8;257.21
781886.6;251.51
782728.4;257.44
783198.5;255.02
784261.7;260.92
785034.0;255.85
785519.0;259.66
786189.6;262.23
786563.2;264.35
787355.5;269.36
787803.5;266
788479.2;257.2
788691.8;257.02
789494.0;238.64
789953.0;235.49
790639.4;227.38
791056.8;230.55
792030.7;224.69
792617.3;214.45
793519.3;213.36
793852.7;218.39
795122.4;208.79
795687.3;204.62
796852.5;198.79
797378.8;197.91
798681.3;200.49
801236.0;198.68
802872.0;198.66
803709.2;202.65
803925.2;202.92
804009.8;207.5
804522.6;204.86
805132.4;202.23
805668.8;207.29
